1042.65	6
1042.69	-6
1042.73	-3
1042.77	-1
1042.81	7
1042.85	-2
1042.89	-1
1042.93	-3
1042.97	-3
1043.01	6
1043.05	4
1043.09	-1
1043.13	17
1043.17	-3
1043.21	1
1043.25	-2
1043.29	4
1043.33	2
1043.37	5
1043.41	0
1043.45	-1
1043.49	1
1043.53	9
1043.57	8
1043.61	-4
1043.65	-2
1043.69	3
1043.73	5
1043.77	0
1043.81	1
1043.85	0
1043.89	2
1043.93	-1
1043.97	-3
1044.01	1
1044.05	1
1044.09	3
1044.13	4
1044.17	2
1044.21	-2
1044.25	3
1044.29	6
1044.33	10
1044.37	1
1044.41	-2
1044.45	5
1044.49	8
1044.53	16
1044.57	3
1044.61	15
1044.65	2
1044.69	4
1044.73	7
1044.77	4
1044.81	11
1044.85	8
1044.89	7
1044.93	6
1044.97	9
1045.01	9
1045.05	-1
1045.09	5
1045.13	5
1045.17	6
1045.21	-8
1045.25	6
1045.29	-4
1045.33	4
1045.37	5
1045.41	12
1045.45	7
1045.49	2
1045.53	-13
1045.57	-2
1045.61	3
1045.65	11
1045.69	6
1045.73	-3
1045.77	0
1045.81	1
1045.85	12
1045.89	10
1045.93	3
1045.97	5
1046.01	8
1046.05	1
1046.09	-2
1046.13	13
1046.17	6
1046.2	15
1046.24	4
1046.28	4
1046.32	0
1046.36	-1
1046.4	-3
1046.44	-1
1046.48	4
1046.52	-4
1046.56	-7
1046.6	8
1046.64	3
1046.68	10
1046.72	-3
1046.76	3
1046.8	2
1046.84	-1
1046.88	3
1046.92	1
1046.96	9
1047	6
1047.04	0
1047.08	2
1047.12	5
1047.16	6
1047.2	7
1047.24	2
1047.28	4
1047.32	5
1047.36	2
1047.4	1
1047.44	2
1047.48	4
1047.52	3
1047.56	-2
1047.6	5
1047.64	-8
1047.68	-1
1047.72	-2
1047.76	0
1047.8	5
1047.84	1
1047.88	-1
1047.92	-3
1047.96	-2
1048	-29
1048.04	0
1048.08	10
1048.12	0
1048.16	-9
1048.2	0
1048.24	-1
1048.28	4
1048.32	4
1048.36	3
1048.4	7
1048.44	-4
1048.48	-7
1048.52	1
1048.56	5
1048.6	5
1048.64	3
1048.68	3
1048.72	-1
1048.76	4
1048.8	1
1048.84	3
1048.88	5
1048.92	8
1048.96	7
1049	6
1049.04	5
1049.08	2
1049.12	-2
1049.16	3
1049.2	-1
1049.23	9
1049.27	4
1049.31	-4
1049.35	-2
1049.39	3
1049.43	1
1049.47	1
1049.51	10
1049.55	6
1049.59	9
1049.63	7
1049.67	-3
1049.71	5
1049.75	5
1049.79	1
1049.83	-1
1049.87	-2
1049.91	8
1049.95	0
1049.99	5
1050.03	8
1050.07	-2
1050.11	5
1050.15	-3
1050.19	10
1050.23	8
1050.27	8
1050.31	14
1050.35	-4
1050.39	1
1050.43	2
1050.47	-2
1050.51	7
1050.55	-1
1050.59	3
1050.63	-5
1050.67	-9
1050.71	6
1050.75	5
1050.79	9
1050.83	7
1050.87	1
1050.91	5
1050.95	6
1050.99	4
1051.03	-1
1051.07	9
1051.11	5
1051.15	0
1051.19	-3
1051.23	5
1051.27	4
1051.31	0
1051.35	4
1051.39	9
1051.43	4
1051.47	12
1051.51	1
1051.55	5
1051.59	-1
1051.63	4
1051.67	-1
1051.7	3
1051.74	9
1051.78	-14
1051.82	-4
1051.86	-6
1051.9	-5
1051.94	0
1051.98	-7
1052.02	4
1052.06	5
1052.1	2
1052.14	8
1052.18	1
1052.22	2
1052.26	5
1052.3	10
1052.34	0
1052.38	4
1052.42	0
1052.46	8
1052.5	6
1052.54	4
1052.58	-8
1052.62	15
1052.66	5
1052.7	1
1052.74	-6
1052.78	-2
1052.82	4
1052.86	4
1052.9	-2
1052.94	4
1052.98	-12
1053.02	1
1053.06	-8
1053.1	0
1053.14	3
1053.18	-2
1053.22	14
1053.26	-3
1053.3	7
1053.34	-3
1053.38	3
1053.42	1
1053.46	2
1053.5	-10
1053.54	6
1053.58	1
1053.62	3
1053.66	-6
1053.7	5
1053.74	4
1053.78	11
1053.82	-6
1053.85	3
1053.89	7
1053.93	-3
1053.97	-3
1054.01	-1
1054.05	-4
1054.09	4
1054.13	2
1054.17	4
1054.21	18
1054.25	5
1054.29	11
1054.33	8
1054.37	2
1054.41	-7
1054.45	2
1054.49	-11
1054.53	1
1054.57	-6
1054.61	1
1054.65	-4
1054.69	3
1054.73	0
1054.77	-7
1054.81	9
1054.85	3
1054.89	0
1054.93	10
1054.97	-3
1055.01	1
1055.05	2
1055.09	0
1055.13	4
1055.17	2
1055.21	1
1055.25	7
1055.29	6
1055.33	2
1055.37	8
1055.41	10
1055.45	15
1055.49	-1
1055.53	0
1055.57	6
1055.61	5
1055.65	0
1055.69	4
1055.73	-5
1055.77	0
1055.8	4
1055.84	-3
1055.88	8
1055.92	-2
1055.96	6
1056	-4
1056.04	0
1056.08	-7
1056.12	0
1056.16	-7
1056.2	8
1056.24	-6
1056.28	4
1056.32	6
1056.36	4
1056.4	-8
1056.44	47
1056.48	5
1056.52	3
1056.56	-5
1056.6	-2
1056.64	-1
1056.68	1
1056.72	0
1056.76	5
1056.8	0
1056.84	1
1056.88	-4
1056.92	0
1056.96	0
1057	-2
1057.04	-1
1057.08	-5
1057.12	18
1057.16	14
1057.2	2
1057.24	-5
1057.28	0
1057.32	-5
1057.36	2
1057.4	-7
1057.44	2
1057.48	-4
1057.52	2
1057.56	5
1057.59	-3
1057.63	1
1057.67	-1
1057.71	-4
1057.75	-8
1057.79	-3
1057.83	3
1057.87	3
1057.91	-8
1057.95	2
1057.99	0
1058.03	3
1058.07	2
1058.11	-1
1058.15	0
1058.19	-7
1058.23	4
1058.27	4
1058.31	-4
1058.35	3
1058.39	-4
1058.43	-4
1058.47	0
1058.51	-3
1058.55	-13
1058.59	3
1058.63	-2
1058.67	4
1058.71	-7
1058.75	-2
1058.79	-7
1058.83	-7
1058.87	-5
1058.91	-6
1058.95	0
1058.99	1
1059.03	-1
1059.07	2
1059.11	-3
1059.15	2
1059.19	5
1059.22	9
1059.26	3
1059.3	-4
1059.34	5
1059.38	0
1059.42	1
1059.46	-3
1059.5	-6
1059.54	1
1059.58	-1
1059.62	1
1059.66	2
1059.7	-5
1059.74	6
1059.78	11
1059.82	2
1059.86	-9
1059.9	-7
1059.94	1
1059.98	-3
1060.02	-2
1060.06	-2
1060.1	2
1060.14	9
1060.18	-4
1060.22	-10
1060.26	-7
1060.3	0
1060.34	-2
1060.38	-7
1060.42	1
1060.46	-5
1060.5	5
1060.54	-4
1060.58	-1
1060.62	-3
1060.66	-1
1060.7	-5
1060.74	1
1060.77	1
1060.81	1
1060.85	1
1060.89	-5
1060.93	-2
1060.97	-4
1061.01	-1
1061.05	1
1061.09	-9
1061.13	0
1061.17	3
1061.21	-1
1061.25	-4
1061.29	2
1061.33	2
1061.37	-6
1061.41	-4
1061.45	1
1061.49	3
1061.53	-5
1061.57	5
1061.61	-10
1061.65	-4
1061.69	4
1061.73	5
1061.77	-6
1061.81	-9
1061.85	-3
1061.89	5
1061.93	-1
1061.97	1
1062.01	2
1062.05	-3
1062.09	11
1062.13	-1
1062.17	2
1062.21	1
1062.24	7
1062.28	4
1062.32	2
1062.36	-3
1062.4	1
1062.44	7
1062.48	0
1062.52	-5
1062.56	-2
1062.6	1
1062.64	-2
1062.68	-8
1062.72	2
1062.76	6
1062.8	0
1062.84	0
1062.88	6
1062.92	4
1062.96	-3
1063	-4
1063.04	-2
1063.08	8
1063.12	-4
1063.16	4
1063.2	-1
1063.24	-1
1063.28	5
1063.32	2
1063.36	0
1063.4	2
1063.44	2
1063.48	-3
1063.52	4
1063.56	3
1063.59	3
1063.63	8
1063.67	1
1063.71	-1
1063.75	-13
1063.79	-5
1063.83	-4
1063.87	2
1063.91	-3
1063.95	4
1063.99	3
1064.03	4
1064.07	4
1064.11	-8
1064.15	-4
1064.19	0
1064.23	2
1064.27	-5
1064.31	-1
1064.35	2
1064.39	1
1064.43	4
1064.47	-5
1064.51	1
1064.55	3
1064.59	-3
1064.63	-48
1064.67	-3
1064.71	3
1064.75	4
1064.79	-3
1064.83	2
1064.87	0
1064.91	-2
1064.94	-5
1064.98	-3
1065.02	-5
1065.06	8
1065.1	-4
1065.14	-6
1065.18	-1
1065.22	-3
1065.26	-6
1065.3	1
1065.34	-7
1065.38	3
1065.42	2
1065.46	3
1065.5	-4
1065.54	2
1065.58	-6
1065.62	2
1065.66	2
1065.7	9
1065.74	4
1065.78	3
1065.82	2
1065.86	-3
1065.9	5
1065.94	-1
1065.98	1
1066.02	0
1066.06	-5
1066.1	4
1066.14	3
1066.18	3
1066.21	-10
1066.25	8
1066.29	-2
1066.33	5
1066.37	3
1066.41	2
1066.45	5
1066.49	-3
1066.53	6
1066.57	0
1066.61	2
1066.65	6
1066.69	3
1066.73	11
1066.77	1
1066.81	1
1066.85	3
1066.89	-3
1066.93	-2
1066.97	2
1067.01	1
1067.05	-4
1067.09	-2
1067.13	3
1067.17	3
1067.21	-3
1067.25	5
1067.29	8
1067.33	5
1067.37	4
1067.4	10
1067.44	-5
1067.48	3
1067.52	8
1067.56	0
1067.6	-2
1067.64	7
1067.68	5
1067.72	-7
1067.76	7
1067.8	4
1067.84	0
1067.88	3
1067.92	7
1067.96	1
1068	5
1068.04	4
1068.08	-8
1068.12	-5
1068.16	1
1068.2	9
1068.24	-2
1068.28	-2
1068.32	9
1068.36	1
1068.4	4
1068.44	-5
1068.48	-3
1068.52	9
1068.56	3
1068.59	-4
1068.63	1
1068.67	3
1068.71	-1
1068.75	-4
1068.79	4
1068.83	5
1068.87	3
1068.91	-3
1068.95	4
1068.99	2
1069.03	4
1069.07	0
1069.11	-5
1069.15	-2
1069.19	6
1069.23	-7
1069.27	-2
1069.31	0
1069.35	4
1069.39	-4
1069.43	1
1069.47	2
1069.51	4
1069.55	4
1069.59	4
1069.63	-8
1069.67	2
1069.7	4
1069.74	-5
1069.78	4
1069.82	2
1069.86	11
1069.9	4
1069.94	6
1069.98	6
1070.02	3
1070.06	4
1070.1	-1
1070.14	2
1070.18	9
1070.22	4
1070.26	5
1070.3	11
1070.34	2
1070.38	4
1070.42	9
1070.46	4
1070.5	10
1070.54	7
1070.58	4
1070.62	4
1070.66	2
1070.7	-12
1070.74	1
1070.78	4
1070.81	-3
1070.85	2
1070.89	2
1070.93	44
1070.97	0
1071.01	4
1071.05	6
1071.09	2
1071.13	4
1071.17	0
1071.21	4
1071.25	7
1071.29	3
1071.33	0
1071.37	-3
1071.41	0
1071.45	3
1071.49	14
1071.53	2
1071.57	0
1071.61	-5
1071.65	4
1071.69	-5
1071.73	7
1071.77	-4
1071.81	11
1071.85	-2
1071.88	9
1071.92	6
1071.96	0
1072	-3
1072.04	4
1072.08	6
1072.12	-10
1072.16	-1
1072.2	-1
1072.24	-1
1072.28	-2
1072.32	1
1072.36	-29
1072.4	5
1072.44	4
1072.48	1
1072.52	8
1072.56	2
1072.6	3
1072.64	10
1072.68	-1
1072.72	1
1072.76	2
1072.8	12
1072.84	-1
1072.88	7
1072.91	0
1072.95	4
1072.99	12
1073.03	0
1073.07	5
1073.11	7
1073.15	3
1073.19	12
1073.23	5
1073.27	1
1073.31	31
1073.35	6
1073.39	8
1073.43	4
1073.47	-2
1073.51	-11
1073.55	-9
1073.59	4
1073.63	2
1073.67	17
1073.71	-2
1073.75	3
1073.79	3
1073.83	11
1073.87	6
1073.9	3
1073.94	8
1073.98	4
1074.02	2
1074.06	3
1074.1	-2
1074.14	2
1074.18	5
1074.22	2
1074.26	2
1074.3	6
1074.34	7
1074.38	4
1074.42	3
1074.46	5
1074.5	-2
1074.54	1
1074.58	-2
1074.62	0
1074.66	-4
1074.7	9
1074.74	0
1074.78	0
1074.82	0
1074.86	-4
1074.89	5
1074.93	10
1074.97	9
1075.01	9
1075.05	0
1075.09	-2
1075.13	2
1075.17	0
1075.21	8
1075.25	5
1075.29	11
1075.33	1
1075.37	1
1075.41	2
1075.45	3
1075.49	-3
1075.53	-6
1075.57	4
1075.61	-1
1075.65	-5
1075.69	5
1075.73	-1
1075.77	5
1075.81	-4
1075.84	0
1075.88	-1
1075.92	-7
1075.96	-5
1076	-1
1076.04	8
1076.08	-5
1076.12	0
1076.16	5
1076.2	17
1076.24	1
1076.28	0
1076.32	-2
1076.36	6
1076.4	7
1076.44	6
1076.48	7
1076.52	0
1076.56	10
1076.6	0
1076.64	11
1076.68	-5
1076.72	-1
1076.76	5
1076.79	1
1076.83	1
1076.87	-1
1076.91	4
1076.95	-5
1076.99	4
1077.03	3
1077.07	-4
1077.11	-3
1077.15	9
1077.19	0
1077.23	3
1077.27	0
1077.31	4
1077.35	-4
1077.39	0
1077.43	11
1077.47	5
1077.51	0
1077.55	9
1077.59	4
1077.63	8
1077.67	-4
1077.7	-2
1077.74	2
1077.78	6
1077.82	-6
1077.86	5
1077.9	3
1077.94	10
1077.98	-2
1078.02	5
1078.06	5
1078.1	1
1078.14	11
1078.18	8
1078.22	3
1078.26	-2
1078.3	-7
1078.34	1
1078.38	1
1078.42	9
1078.46	1
1078.5	3
1078.54	5
1078.57	1
1078.61	10
1078.65	9
1078.69	7
1078.73	-2
1078.77	6
1078.81	-2
1078.85	5
1078.89	10
1078.93	8
1078.97	3
1079.01	-2
1079.05	-1
1079.09	6
1079.13	5
1079.17	1
1079.21	2
1079.25	1
1079.29	0
1079.33	-5
1079.37	-3
1079.41	5
1079.44	-4
1079.48	1
1079.52	-1
1079.56	-3
1079.6	4
1079.64	5
1079.68	3
1079.72	3
1079.76	3
1079.8	-9
1079.84	-3
1079.88	-1
1079.92	3
1079.96	0
1080	1
1080.04	-1
1080.08	-1
1080.12	0
1080.16	-4
1080.2	-1
1080.24	-1
1080.28	-1
1080.31	-4
1080.35	-2
1080.39	-6
1080.43	55
1080.47	1
1080.51	4
1080.55	1
1080.59	-1
1080.63	-13
1080.67	2
1080.71	0
1080.75	6
1080.79	-16
1080.83	2
1080.87	-5
1080.91	-4
1080.95	-5
1080.99	0
1081.03	4
1081.07	5
1081.11	-1
1081.14	-4
1081.18	-5
1081.22	-9
1081.26	1
1081.3	-1
1081.34	-1
1081.38	-4
1081.42	-2
1081.46	6
1081.5	6
1081.54	2
1081.58	-4
1081.62	3
1081.66	-3
1081.7	-2
1081.74	-2
1081.78	-1
1081.82	4
1081.86	3
1081.9	-8
1081.94	4
1081.97	-4
1082.01	1
1082.05	-11
1082.09	-9
1082.13	2
1082.17	1
1082.21	-3
1082.25	-4
1082.29	-10
1082.33	-7
1082.37	3
1082.41	-8
1082.45	-4
1082.49	-1
1082.53	-2
1082.57	-9
1082.61	-3
1082.65	2
1082.69	-9
1082.73	1
1082.77	-10
1082.8	-2
1082.84	0
1082.88	0
1082.92	-1
1082.96	4
1083	-4
1083.04	3
1083.08	-7
1083.12	-1
1083.16	-2
1083.2	-7
1083.24	-3
1083.28	-5
1083.32	-11
1083.36	-6
1083.4	2
1083.44	-6
1083.48	1
1083.52	-10
1083.56	0
1083.59	-3
1083.63	-3
1083.67	-8
1083.71	-2
1083.75	-7
1083.79	10
1083.83	-6
1083.87	-4
1083.91	3
1083.95	-1
1083.99	-5
1084.03	-6
1084.07	-5
1084.11	-1
1084.15	-5
1084.19	-1
1084.23	1
1084.27	-12
1084.31	-4
1084.35	-10
1084.38	-10
1084.42	-9
1084.46	2
1084.5	-2
1084.54	-5
1084.58	2
1084.62	-2
1084.66	-1
1084.7	-5
1084.74	-2
1084.78	-4
1084.82	-16
1084.86	-3
1084.9	3
1084.94	4
1084.98	0
1085.02	0
1085.06	-6
1085.1	-6
1085.14	4
1085.17	-11
1085.21	-11
1085.25	-9
1085.29	6
1085.33	-12
1085.37	-11
1085.41	-1
1085.45	-2
1085.49	-1
1085.53	-6
1085.57	-2
1085.61	-8
1085.65	-5
1085.69	0
1085.73	-8
1085.77	1
1085.81	7
1085.85	-7
1085.89	4
1085.92	-2
1085.96	-5
1086	2
1086.04	2
1086.08	2
1086.12	-5
1086.16	-4
1086.2	-7
1086.24	-7
1086.28	3
1086.32	-6
1086.36	-1
1086.4	-3
1086.44	-3
1086.48	-2
1086.52	-5
1086.56	5
1086.6	-1
1086.64	-6
1086.67	-6
1086.71	-12
1086.75	-11
1086.79	-4
1086.83	-4
1086.87	-8
1086.91	-8
1086.95	1
1086.99	5
1087.03	-5
1087.07	5
1087.11	3
1087.15	-7
1087.19	-3
1087.23	3
1087.27	1
1087.31	0
1087.35	0
1087.39	-7
1087.42	2
1087.46	-1
1087.5	-1
1087.54	-3
1087.58	-4
1087.62	-5
1087.66	-5
1087.7	-1
1087.74	8
1087.78	0
1087.82	-16
1087.86	-6
1087.9	-5
1087.94	2
1087.98	-8
1088.02	2
1088.06	-2
1088.1	-2
1088.13	-5
1088.17	-6
1088.21	-3
1088.25	3
1088.29	-6
1088.33	-11
1088.37	8
1088.41	0
1088.45	-2
1088.49	3
1088.53	1
1088.57	-2
1088.61	0
1088.65	1
1088.69	-20
1088.73	2
1088.77	-13
1088.81	12
1088.85	-12
1088.88	-3
1088.92	-10
1088.96	-1
1089	-11
1089.04	5
1089.08	-3
1089.12	-1
1089.16	-4
1089.2	1
1089.24	-8
1089.28	-2
1089.32	2
1089.36	-5
1089.4	-2
1089.44	-13
1089.48	-6
1089.52	0
1089.56	1
1089.59	-1
1089.63	28
1089.67	11
1089.71	1
1089.75	0
1089.79	-13
1089.83	-20
1089.87	8
1089.91	-4
1089.95	-2
1089.99	-6
1090.03	-5
1090.07	-3
1090.11	1
1090.15	-4
1090.19	2
1090.23	-10
1090.26	2
1090.3	2
1090.34	-6
1090.38	-7
1090.42	7
1090.46	-8
1090.5	-5
1090.54	-3
1090.58	-3
1090.62	-8
1090.66	2
1090.7	-11
1090.74	3
1090.78	-8
1090.82	-1
1090.86	-4
1090.9	-9
1090.94	5
1090.97	-3
1091.01	2
1091.05	3
1091.09	7
1091.13	6
1091.17	-7
1091.21	2
1091.25	-19
1091.29	3
1091.33	-4
1091.37	-2
1091.41	6
1091.45	0
1091.49	-4
1091.53	-1
1091.57	-1
1091.61	8
1091.64	3
1091.68	2
1091.72	1
1091.76	-3
1091.8	-4
1091.84	-4
1091.88	2
1091.92	-3
1091.96	0
1092	-3
1092.04	3
1092.08	0
1092.12	-7
1092.16	1
1092.2	3
1092.24	4
1092.28	1
1092.31	8
1092.35	12
1092.39	-2
1092.43	2
1092.47	3
1092.51	-9
1092.55	-2
1092.59	-8
1092.63	-2
1092.67	-2
1092.71	-3
1092.75	-3
1092.79	1
1092.83	0
1092.87	3
1092.91	-2
1092.95	-4
1092.98	2
1093.02	-1
1093.06	2
1093.1	-6
1093.14	-5
1093.18	1
1093.22	2
1093.26	4
1093.3	-13
1093.34	-4
1093.38	2
1093.42	5
1093.46	-5
1093.5	0
1093.54	9
1093.58	1
1093.62	-3
1093.65	0
1093.69	-1
1093.73	-1
1093.77	2
1093.81	6
1093.85	5
1093.89	7
1093.93	5
1093.97	6
1094.01	5
1094.05	5
1094.09	-3
1094.13	-1
1094.17	8
1094.21	1
1094.25	7
1094.28	8
1094.32	11
1094.36	-4
1094.4	5
1094.44	1
1094.48	3
1094.52	-1
1094.56	-3
1094.6	8
1094.64	8
1094.68	3
1094.72	-3
1094.76	0
1094.8	2
1094.84	0
1094.88	-1
1094.92	-2
1094.95	2
1094.99	-1
1095.03	-1
1095.07	4
1095.11	0
1095.15	6
1095.19	11
1095.23	-1
1095.27	-4
1095.31	3
1095.35	-6
1095.39	2
1095.43	0
1095.47	-2
1095.51	-2
1095.55	4
1095.58	14
1095.62	11
1095.66	-7
1095.7	5
1095.74	10
1095.78	5
1095.82	0
1095.86	11
1095.9	-8
1095.94	4
1095.98	4
1096.02	-6
1096.06	0
1096.1	0
1096.14	2
1096.18	-1
1096.21	7
1096.25	10
1096.29	-2
1096.33	-3
1096.37	-4
1096.41	3
1096.45	13
1096.49	1
1096.53	1
1096.57	1
1096.61	5
1096.65	8
1096.69	8
1096.73	0
1096.77	2
1096.81	11
1096.84	-4
1096.88	7
1096.92	3
1096.96	6
1097	4
1097.04	5
1097.08	2
1097.12	-6
1097.16	-4
1097.2	7
1097.24	6
1097.28	-7
1097.32	5
1097.36	2
1097.4	2
1097.44	3
1097.47	8
1097.51	-1
1097.55	6
1097.59	3
1097.63	5
1097.67	0
1097.71	9
1097.75	-1
1097.79	-2
1097.83	1
1097.87	7
1097.91	5
1097.95	3
1097.99	-2
1098.03	11
1098.06	-2
1098.1	8
1098.14	4
1098.18	6
1098.22	-13
1098.26	-2
1098.3	-2
1098.34	-5
1098.38	7
1098.42	5
1098.46	0
1098.5	7
1098.54	0
1098.58	-1
1098.62	-1
1098.66	2
1098.69	7
1098.73	2
1098.77	-5
1098.81	1
1098.85	14
1098.89	-5
1098.93	4
1098.97	5
1099.01	5
1099.05	-4
1099.09	-3
1099.13	1
1099.17	4
1099.21	3
1099.25	8
1099.28	-2
1099.32	-4
1099.36	5
1099.4	6
1099.44	0
1099.48	10
1099.52	7
1099.56	-1
1099.6	5
1099.64	6
1099.68	2
1099.72	1
1099.76	8
1099.8	0
1099.84	-10
1099.87	3
1099.91	-3
1099.95	4
1099.99	-3
1100.03	-5
1100.07	-2
1100.11	0
1100.15	6
1100.19	1
1100.23	1
1100.27	2
1100.31	0
1100.35	6
1100.39	2
1100.43	2
1100.46	1
1100.5	-1
1100.54	0
1100.58	5
1100.62	6
1100.66	12
1100.7	-7
1100.74	4
1100.78	-2
1100.82	0
1100.86	4
1100.9	11
1100.94	0
1100.98	3
1101.02	2
1101.05	-2
1101.09	1
1101.13	6
1101.17	6
1101.21	2
1101.25	-6
1101.29	13
1101.33	3
1101.37	3
1101.41	3
1101.45	4
1101.49	5
1101.53	1
1101.57	3
1101.6	-4
1101.64	6
1101.68	6
1101.72	13
1101.76	4
1101.8	8
1101.84	2
1101.88	7
1101.92	5
1101.96	6
1102	-7
1102.04	0
1102.08	3
1102.12	3
1102.16	-1
1102.19	6
1102.23	-3
1102.27	-2
1102.31	-9
1102.35	6
1102.39	4
1102.43	5
1102.47	3
1102.51	9
1102.55	-11
1102.59	5
1102.63	-4
1102.67	2
1102.71	9
1102.74	-3
1102.78	5
1102.82	-4
1102.86	7
1102.9	3
1102.94	1
1102.98	-2
1103.02	-2
1103.06	-1
1103.1	2
1103.14	-2
1103.18	3
1103.22	-4
1103.26	0
1103.3	6
1103.33	6
1103.37	4
1103.41	4
1103.45	-12
1103.49	2
1103.53	3
1103.57	5
1103.61	5
1103.65	-8
1103.69	0
1103.73	0
1103.77	-9
1103.81	-3
1103.85	-1
1103.88	-9
1103.92	-2
1103.96	0
1104	4
1104.04	5
1104.08	8
1104.12	2
1104.16	3
1104.2	6
1104.24	3
1104.28	0
1104.32	6
1104.36	6
1104.4	3
1104.43	-9
1104.47	6
1104.51	-1
1104.55	7
1104.59	1
1104.63	5
1104.67	-3
1104.71	7
1104.75	-2
1104.79	-5
1104.83	7
1104.87	-1
1104.91	1
1104.95	-7
1104.98	2
1105.02	4
1105.06	-1
1105.1	8
1105.14	-1
1105.18	-4
1105.22	2
1105.26	4
1105.3	7
1105.34	3
1105.38	14
1105.42	0
1105.46	-1
1105.5	10
1105.53	-5
1105.57	-6
1105.61	-3
1105.65	-6
1105.69	1
1105.73	-10
1105.77	2
1105.81	-4
1105.85	-7
1105.89	-23
1105.93	6
1105.97	1
1106.01	-2
1106.05	5
1106.08	-2
1106.12	8
1106.16	-3
1106.2	-6
1106.24	-3
1106.28	8
1106.32	4
1106.36	-12
1106.4	6
1106.44	-2
1106.48	-3
1106.52	4
1106.56	10
1106.59	0
1106.63	8
1106.67	-6
1106.71	5
1106.75	-7
1106.79	-2
1106.83	1
1106.87	-1
1106.91	3

